ibge,anomes,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia
250523,201411,1206,219721.0
250527,201411,1046,211609.0
250530,201411,399,90291.0
250535,201411,1015,232750.0
250540,201411,1588,429785.0
250550,201411,558,124817.0
250560,201411,1209,253654.0
250570,201411,1734,379745.0
250580,201411,667,116208.0
250590,201411,563,124660.0
250600,201411,5146,999041.0
250610,201411,2236,463252.0
250620,201411,452,78764.0
250625,201411,1822,448633.0
250630,201411,5609,958916.0
250640,201411,2553,621008.0
250650,201411,511,95881.0
250660,201411,1190,200671.0
250670,201411,1837,384554.0
250680,201411,3168,689459.0
250690,201411,4487,648805.0
250700,201411,3206,478142.0
250710,201411,3104,527511.0
250720,201411,1915,423530.0
250730,201411,2685,484336.0
250740,201411,1291,226091.0
250750,201411,61446,9709556.0
250760,201411,1506,253351.0
250770,201411,2821,465044.0
250780,201411,1145,175330.0
250790,201411,1912,293228.0
250800,201411,1810,333907.0
250810,201411,908,191870.0
250820,201411,1438,320473.0
250830,201411,4094,589879.0
250840,201411,541,131872.0
250850,201411,1364,312458.0
250855,201411,739,162548.0
250860,201411,1815,275897.0
250870,201411,765,154739.0
250880,201411,873,149847.0
250890,201411,6122,912165.0
250900,201411,1875,305950.0
250905,201411,1582,278008.0
250910,201411,3768,751210.0
250915,201411,1080,196553.0
250920,201411,2381,375017.0
250930,201411,1389,238451.0
250933,201411,802,144223.0
250937,201411,405,73535.0
250939,201411,1035,144559.0
250940,201411,2449,562942.0
250950,201411,906,223641.0
250960,201411,685,158662.0
250970,201411,5060,844251.0
250980,201411,1784,329314.0
250990,201411,1449,302419.0
251000,201411,1494,325382.0
251010,201411,1969,443601.0
251020,201411,1110,205399.0
251030,201411,732,127264.0
251040,201411,1292,250007.0
251050,201411,677,113637.0
251060,201411,537,84541.0
251065,201411,252,42402.0
251070,201411,425,89575.0
251080,201411,12623,1743043.0
251090,201411,1978,299395.0
251100,201411,602,96083.0
251110,201411,1230,208197.0
251120,201411,4449,764097.0
251130,201411,2796,630485.0
251140,201411,3153,705369.0
251150,201411,1853,326327.0
251160,201411,1244,304690.0
251170,201411,992,211559.0
251180,201411,1897,313652.0
251190,201411,3501,598839.0
251200,201411,3043,781977.0
251203,201411,702,179652.0
251207,201411,620,152432.0
251210,201411,4890,856677.0
251220,201411,663,103098.0
251230,201411,2888,542780.0
251240,201411,2179,373574.0
251250,201411,6836,1052854.0
251260,201411,259,65855.0
251270,201411,3010,771350.0
251272,201411,1043,159154.0
251274,201411,597,116125.0
251275,201411,789,168290.0
251276,201411,818,161304.0
251278,201411,289,55030.0
251280,201411,1603,268765.0
251290,201411,4101,553846.0
251300,201411,532,142251.0
251310,201411,2287,493054.0
251315,201411,1119,162437.0
251320,201411,981,204530.0
251330,201411,1023,239036.0
251335,201411,728,148960.0
251340,201411,2235,358843.0
251350,201411,882,151851.0
251360,201411,1165,324324.0
251365,201411,455,104470.0
251370,201411,15918,2398451.0
251380,201411,825,214593.0
251385,201411,515,87825.0
251390,201411,4086,563754.0
251392,201411,669,132008.0
251394,201411,354,68556.0
251396,201411,502,75061.0
251398,201411,627,134926.0
251400,201411,688,138975.0
251410,201411,968,176499.0
251420,201411,1525,258502.0
251430,201411,1035,280054.0
251440,201411,781,156848.0
251445,201411,1108,261275.0
251450,201411,2891,737979.0
251455,201411,757,172113.0
251460,201411,580,96225.0
251465,201411,242,56377.0
251470,201411,627,104573.0
251480,201411,690,154458.0
251490,201411,1119,182903.0
251500,201411,1417,303187.0
251510,201411,1789,312364.0
251520,201411,538,75135.0
251530,201411,9293,1831113.0
251540,201411,1993,413411.0
251550,201411,2132,375165.0
251560,201411,449,77863.0
251570,201411,587,135090.0
251580,201411,1247,202977.0
251590,201411,1195,243099.0
251593,201411,646,102941.0
251597,201411,1423,315364.0
251600,201411,4933,849054.0
251610,201411,2272,381879.0
251615,201411,636,97832.0
251620,201411,9622,1580943.0
251630,201411,2811,523903.0
251640,201411,1559,302467.0
251650,201411,2622,597447.0
251660,201411,2401,599803.0
251670,201411,2737,722936.0
251675,201411,451,71455.0
251680,201411,1469,343589.0
251690,201411,2286,368881.0
251700,201411,1460,341977.0
251710,201411,359,61505.0
251720,201411,935,221704.0
251740,201411,383,63925.0
250010,201412,1762,418092.0
250020,201412,1010,176510.0
250030,201412,5254,852233.0
250040,201412,2902,467901.0
250050,201412,2462,517871.0
250053,201412,785,109969.0
250057,201412,512,186272.0
250060,201412,3425,569302.0
250070,201412,3073,670336.0
250073,201412,462,99217.0
250077,201412,1292,199668.0
250080,201412,3266,553534.0
250090,201412,2083,301443.0
250100,201412,3017,542346.0
250110,201412,3760,545640.0
250115,201412,304,68650.0
250120,201412,1101,261807.0
250130,201412,3847,973137.0
250135,201412,609,132314.0
250140,201412,1578,309273.0
250150,201412,3523,708014.0
250153,201412,932,181775.0
250157,201412,1145,173566.0
250160,201412,2658,537593.0
250170,201412,873,153990.0
250180,201412,10896,1728530.0
250190,201412,2868,467044.0
250200,201412,1309,221192.0
250205,201412,569,152839.0
250210,201412,899,190004.0
250215,201412,880,130793.0
250220,201412,408,104391.0
250230,201412,943,162003.0
250240,201412,1682,294783.0
250250,201412,2574,562886.0
250260,201412,1032,210219.0
250270,201412,877,153690.0
250280,201412,2187,334429.0
250290,201412,1150,262322.0
250300,201412,3645,567668.0
250310,201412,772,108937.0
250320,201412,5553,903072.0
250330,201412,1490,260796.0
250340,201412,683,165787.0
250350,201412,3075,698232.0
250355,201412,1349,342330.0
250360,201412,1333,264740.0
250370,201412,7479,1427084.0
250375,201412,653,146723.0
250380,201412,1087,233159.0
250390,201412,1150,167142.0
250400,201412,34261,4610211.0
250403,201412,1113,215114.0
250407,201412,671,98219.0
250410,201412,406,76356.0
250415,201412,1238,270502.0
250420,201412,855,205720.0
250430,201412,4282,675410.0
250435,201412,718,141615.0
250440,201412,3284,571730.0
250450,201412,1347,294033.0
250460,201412,3603,699846.0
250470,201412,953,180072.0
250480,201412,2746,660996.0
250485,201412,331,55263.0
250490,201412,3011,513130.0
250500,201412,1241,174416.0
250510,201412,3479,630258.0
250520,201412,1197,181994.0
250523,201412,1203,218656.0
250527,201412,1041,210835.0
250530,201412,397,90334.0
250535,201412,1009,232202.0
250540,201412,1586,428252.0
250550,201412,557,124482.0
250560,201412,1208,252959.0
250570,201412,1733,381143.0
250580,201412,667,117274.0
250590,201412,562,123998.0
250600,201412,5144,999224.0
250610,201412,2235,463005.0
250620,201412,450,78553.0
250625,201412,1826,449331.0
250630,201412,5564,949667.0
250640,201412,2550,622048.0
250650,201412,510,95122.0
250660,201412,1188,199676.0
250670,201412,1834,384842.0
250680,201412,3167,690860.0
250690,201412,4472,646810.0
250700,201412,3173,472801.0
250710,201412,3099,525270.0
250720,201412,1913,423943.0
250730,201412,2680,482621.0
250740,201412,1289,225661.0
250750,201412,60649,9599090.0
250760,201412,1505,255692.0
250770,201412,2816,463865.0
250780,201412,1144,175400.0
250790,201412,1908,293960.0
250800,201412,1809,334233.0
250810,201412,906,191403.0
250820,201412,1428,318471.0
250830,201412,4086,588153.0
250840,201412,541,131936.0
250850,201412,1360,313492.0
250855,201412,731,159625.0
250860,201412,1806,275102.0
250870,201412,762,154699.0
250880,201412,870,149607.0
250890,201412,6077,902917.0
250900,201412,1858,300716.0
250905,201412,1580,279087.0
250910,201412,3764,753710.0
250915,201412,1079,194440.0
250920,201412,2364,371329.0
250930,201412,1383,237727.0
250933,201412,801,144207.0
250937,201412,408,75311.0
250939,201412,1027,143431.0
250940,201412,2454,565337.0
250950,201412,908,224268.0
250960,201412,678,157919.0
250970,201412,5054,845632.0
250980,201412,1782,328701.0
250990,201412,1445,301148.0
251000,201412,1496,325564.0
251010,201412,1965,442742.0
251020,201412,1104,205839.0
251030,201412,728,126843.0
251040,201412,1287,249534.0
251050,201412,672,113097.0
251060,201412,531,83895.0
251065,201412,251,42460.0
251070,201412,418,88589.0
251080,201412,12555,1741149.0
251090,201412,1977,299149.0
251100,201412,600,101643.0
251110,201412,1222,207154.0
251120,201412,4443,761824.0
251130,201412,2792,629043.0
251140,201412,3144,706313.0
251150,201412,1843,325373.0
251160,201412,1243,304475.0
251170,201412,992,211871.0
251180,201412,1896,313181.0
251190,201412,3497,601279.0
251200,201412,3051,792596.0
251203,201412,693,177807.0
251207,201412,614,151195.0
251210,201412,4876,855790.0
251220,201412,656,101323.0
251230,201412,2879,542174.0
251240,201412,2180,374309.0
251250,201412,6826,1051688.0
251260,201412,259,66629.0
251270,201412,2990,766641.0
251272,201412,1047,161077.0
251274,201412,593,115609.0
251275,201412,793,169972.0
251276,201412,816,161536.0
251278,201412,284,53945.0
251280,201412,1605,270291.0
251290,201412,4094,556024.0
251300,201412,530,142872.0
251310,201412,2281,493534.0
251315,201412,1113,162158.0
251320,201412,980,203811.0
251330,201412,1022,238780.0
251335,201412,726,148708.0
251340,201412,2222,356616.0
251350,201412,878,151452.0
251360,201412,1163,323303.0
251365,201412,455,104468.0
251370,201412,15905,2399687.0
251380,201412,817,212355.0
251385,201412,512,86869.0
251390,201412,4071,562476.0
251392,201412,671,133035.0
251394,201412,353,68398.0
251396,201412,494,72859.0
251398,201412,625,134585.0
251400,201412,685,138960.0
251410,201412,962,176743.0
251420,201412,1525,258227.0
251430,201412,1040,279359.0
251440,201412,776,155895.0
251445,201412,1104,261066.0
251450,201412,2870,736671.0
251455,201412,743,170445.0
251460,201412,580,97142.0
251465,201412,236,55330.0
251470,201412,620,103713.0
251480,201412,689,154082.0
251490,201412,1114,182766.0
251500,201412,1414,303505.0
251510,201412,1785,311060.0
251520,201412,516,72975.0
251530,201412,9238,1824380.0
251540,201412,1984,412791.0
251550,201412,2117,373715.0
251560,201412,449,78052.0
251570,201412,588,135348.0
251580,201412,1244,201889.0
251590,201412,1189,241934.0
251593,201412,647,103189.0
251597,201412,1404,312795.0
251600,201412,4929,849567.0
251610,201412,2264,378517.0
251615,201412,627,95921.0
251620,201412,9591,1591020.0
251630,201412,2801,519582.0
251640,201412,1556,302144.0
251650,201412,2612,596004.0
251660,201412,2320,586257.0
251670,201412,2743,729391.0
251675,201412,447,70510.0
251680,201412,1467,343327.0
251690,201412,2281,368437.0
251700,201412,1456,341274.0
251710,201412,355,60946.0
251720,201412,933,221070.0
251740,201412,382,67578.0
250010,201501,1760,416899.0
250020,201501,1010,176021.0
250030,201501,5250,846080.0
250040,201501,2897,462430.0
250050,201501,2466,518994.0
250053,201501,783,108058.0
250057,201501,511,187546.0
250060,201501,3428,565157.0
250070,201501,3060,669737.0
250073,201501,464,100278.0
250077,201501,1291,198073.0
250080,201501,3264,550788.0
250090,201501,2081,300523.0
250100,201501,3022,541760.0
250110,201501,3759,539922.0
250115,201501,303,68702.0
250120,201501,1104,262851.0
250130,201501,3846,974664.0
250135,201501,608,131015.0
250140,201501,1589,310711.0
250150,201501,3527,714019.0
250153,201501,933,182320.0
250157,201501,1149,172321.0
250160,201501,2657,537106.0
250170,201501,877,152591.0
250180,201501,10894,1715043.0
250190,201501,2870,466490.0
250200,201501,1308,221005.0
250205,201501,570,152900.0
250210,201501,901,187350.0
250215,201501,880,128807.0
250220,201501,408,104684.0
250230,201501,940,161865.0
250240,201501,1678,292345.0
250250,201501,2577,563579.0
250260,201501,1031,208749.0
250270,201501,878,152799.0
250280,201501,2188,330602.0
250290,201501,1151,261399.0
250300,201501,3647,560481.0
250310,201501,771,107950.0
250320,201501,5550,893570.0
250330,201501,1489,260458.0
250340,201501,684,164940.0
250350,201501,3075,697210.0
250355,201501,1354,344465.0
250360,201501,1328,263861.0
250370,201501,7489,1424118.0
250375,201501,655,147484.0
250380,201501,1088,232682.0
250390,201501,1148,166697.0
250400,201501,34150,4532560.0
250403,201501,1112,213203.0
250407,201501,675,97817.0
250410,201501,405,75198.0
250415,201501,1234,270247.0
250420,201501,854,205283.0
250430,201501,4284,671099.0
250435,201501,717,138505.0
250440,201501,3282,567074.0
250450,201501,1353,294505.0
250460,201501,3613,699650.0
250470,201501,953,180158.0
250480,201501,2755,665193.0
250485,201501,328,55292.0
250490,201501,3008,498624.0
250500,201501,1242,172204.0
250510,201501,3495,636950.0
250520,201501,1192,179718.0
250523,201501,1203,215907.0
250527,201501,1046,213249.0
250530,201501,396,91296.0
250535,201501,1005,231832.0
250540,201501,1592,432779.0
250550,201501,559,125072.0
250560,201501,1207,251754.0
250570,201501,1721,379429.0
250580,201501,664,115367.0
250590,201501,548,121715.0
250600,201501,5147,995830.0
250610,201501,2230,460042.0
250620,201501,448,77681.0
250625,201501,1823,446710.0
250630,201501,5557,937950.0
250640,201501,2545,622329.0
250650,201501,510,94437.0
250660,201501,1174,197151.0
250670,201501,1836,387149.0
250680,201501,3167,690397.0
250690,201501,4467,645187.0
250700,201501,3171,467708.0
250710,201501,3100,520930.0
250720,201501,1914,424616.0
250730,201501,2686,484255.0
250740,201501,1287,224253.0
250750,201501,60766,9571024.0
250760,201501,1506,254645.0
250770,201501,2814,457400.0
250780,201501,1143,173876.0
250790,201501,1901,289263.0
250800,201501,1808,333406.0
250810,201501,906,190967.0
250820,201501,1433,318578.0
250830,201501,4085,580145.0
250840,201501,541,131277.0
250850,201501,1355,312458.0
250855,201501,725,157759.0
250860,201501,1806,270778.0
250870,201501,762,154525.0
250880,201501,868,147750.0
250890,201501,6095,896215.0
250900,201501,1854,298133.0
250905,201501,1592,278971.0
250910,201501,3765,751793.0
250915,201501,1082,192416.0
250920,201501,2367,367115.0
250930,201501,1380,235339.0
250933,201501,801,143603.0
250937,201501,408,74439.0
250939,201501,1024,140681.0
250940,201501,2455,565343.0
250950,201501,910,224171.0
250960,201501,677,157440.0
250970,201501,5054,835097.0
250980,201501,1783,328689.0
250990,201501,1440,298382.0
251000,201501,1497,324907.0
251010,201501,1962,442227.0
251020,201501,1100,204232.0
251030,201501,728,126568.0
251040,201501,1283,248011.0
251050,201501,671,111230.0
251060,201501,531,83806.0
251065,201501,250,41912.0
251070,201501,417,88928.0
251080,201501,12379,1696751.0
251090,201501,1975,296809.0
251100,201501,598,101917.0
251110,201501,1216,204211.0
251120,201501,4466,758839.0
251130,201501,2795,630266.0
251140,201501,3141,706912.0
251150,201501,1832,320129.0
251160,201501,1242,303682.0
251170,201501,992,211715.0
251180,201501,1894,309467.0
251190,201501,3492,602922.0
251200,201501,3057,793347.0
251203,201501,694,179333.0
251207,201501,606,147907.0
251210,201501,4875,853645.0
251220,201501,653,101667.0
251230,201501,2878,541113.0
251240,201501,2182,371810.0
251250,201501,6831,1040702.0
251260,201501,260,66817.0
251270,201501,3004,779959.0
251272,201501,1046,158574.0
251274,201501,594,115944.0
251275,201501,794,169374.0
251276,201501,817,161143.0
251278,201501,283,53600.0
251280,201501,1601,268263.0
251290,201501,4092,547381.0
251300,201501,527,141609.0
251310,201501,2284,494207.0
251315,201501,1112,159305.0
251320,201501,979,204431.0
251330,201501,1021,238611.0
251335,201501,726,149027.0
251340,201501,2219,354515.0
251350,201501,871,149723.0
251360,201501,1163,325661.0
251365,201501,455,104239.0
251370,201501,15912,2361116.0
251380,201501,821,213861.0
251385,201501,513,86863.0
251390,201501,4060,547594.0
251392,201501,670,132551.0
251394,201501,353,68071.0
251396,201501,491,69740.0
251398,201501,624,134876.0
251400,201501,684,138459.0
251410,201501,960,175388.0
251420,201501,1524,256390.0
251430,201501,1041,279956.0
251440,201501,776,156468.0
251445,201501,1106,261746.0
251450,201501,2876,738236.0
251455,201501,745,170719.0
251460,201501,582,96869.0
251465,201501,236,55266.0
251470,201501,613,102037.0
251480,201501,688,153775.0
251490,201501,1111,180709.0
251500,201501,1418,304249.0
251510,201501,1782,308546.0
251520,201501,517,72403.0
251530,201501,9259,1830411.0
251540,201501,1984,412414.0
251550,201501,2115,373268.0
251560,201501,449,77541.0
251570,201501,588,134847.0
251580,201501,1244,198718.0
251590,201501,1188,243120.0
251593,201501,646,102444.0
251597,201501,1405,313135.0
251600,201501,4931,844731.0
251610,201501,2263,375874.0
251615,201501,622,94546.0
251620,201501,9615,1602715.0
251630,201501,2795,507255.0
251640,201501,1557,298930.0
251650,201501,2610,595498.0
251660,201501,2333,589771.0
251670,201501,2756,736821.0
251675,201501,446,70191.0
251680,201501,1463,341506.0
251690,201501,2280,366219.0
251700,201501,1458,342447.0
251710,201501,358,61934.0
251720,201501,935,220389.0
251740,201501,382,68506.0
250010,201502,1762,416887.0
250020,201502,1010,176558.0
250030,201502,5249,847559.0
250040,201502,2902,463990.0
250050,201502,2462,496708.0
250053,201502,783,108048.0
250057,201502,511,187779.0
250060,201502,3430,566566.0
250070,201502,3063,672943.0
250073,201502,464,99700.0
250077,201502,1288,197678.0
250080,201502,3266,550635.0
250090,201502,2073,301858.0
